time,wave_height,wave_period,wave_direction,wind_wave_height,swell_wave_height,swell_wave_period,swell_wave_direction,wind_speed_10m,wind_direction_10m,beach_id,beach_name,preferred_swell_direction_deg,swell_direction_tolerance_deg,preferred_wind_direction_deg,wind_direction_tolerance_deg,surf_score
2026-08-24T00:00,0.9,8.05,218,0.5,0.52,9.7,226,19.3,176,1,Máncora,315,45,112,45,44.3
2026-08-24T01:00,0.86,8.35,218,0.42,0.5,9.8,225,18.7,178,1,Máncora,315,45,112,45,43.8
2026-08-24T02:00,0.84,8.6,219,0.38,0.5,10.7,226,14.9,179,1,Máncora,315,45,112,45,47.4
2026-08-24T03:00,0.82,8.85,220,0.34,0.52,12.1,226,9.8,187,1,Máncora,315,45,112,45,48.6
2026-08-24T04:00,0.8,9.1,221,0.3,0.52,12.95,227,4.9,188,1,Máncora,315,45,112,45,50.6
2026-08-24T05:00,0.78,9.4,221,0.24,0.5,12.85,226,2.2,156,1,Máncora,315,45,112,45,57.7
2026-08-24T06:00,0.74,9.65,222,0.16,0.48,12.2,224,1.9,146,1,Máncora,315,45,112,45,59.9
2026-08-24T07:00,0.72,9.85,222,0.1,0.46,11.7,223,4.1,131,1,Máncora,315,45,112,45,63.3
2026-08-24T08:00,0.72,10.05,222,0.16,0.46,11.45,222,4.0,87,1,Máncora,315,45,112,45,66.9
2026-08-24T09:00,0.72,10.15,223,0.22,0.46,11.35,222,3.4,335,1,Máncora,315,45,112,45,52.5
2026-08-24T10:00,0.72,9.9,223,0.28,0.46,11.3,221,9.1,292,1,Máncora,315,45,112,45,45.2
2026-08-24T11:00,0.8,9.0,223,0.46,0.46,11.45,221,14.1,273,1,Máncora,315,45,112,45,42.2
2026-08-24T12:00,0.9,7.75,222,0.66,0.48,11.7,222,19.1,261,1,Máncora,315,45,112,45,31.0
2026-08-24T13:00,0.98,6.75,222,0.84,0.48,11.85,222,28.3,251,1,Máncora,315,45,112,45,25.8
2026-08-24T14:00,1.04,6.35,221,0.9,0.48,11.8,222,32.8,246,1,Máncora,315,45,112,45,30.8
2026-08-24T15:00,1.1,6.25,221,0.98,0.46,11.65,221,29.6,244,1,Máncora,315,45,112,45,30.8
2026-08-24T16:00,1.16,6.2,220,1.04,0.46,11.5,221,29.1,232,1,Máncora,315,45,112,45,30.8
2026-08-24T17:00,1.16,6.15,219,1.04,0.46,11.45,221,30.1,218,1,Máncora,315,45,112,45,30.8
2026-08-24T18:00,1.16,6.15,217,1.04,0.44,11.4,222,30.9,209,1,Máncora,315,45,112,45,30.8
2026-08-24T19:00,1.16,6.2,216,1.04,0.44,11.15,222,29.0,203,1,Máncora,315,45,112,45,30.8
2026-08-24T20:00,1.12,6.35,216,0.98,0.44,10.4,221,26.5,202,1,Máncora,315,45,112,45,30.8
2026-08-24T21:00,1.08,6.5,215,0.9,0.44,9.4,221,24.7,201,1,Máncora,315,45,112,45,33.2
2026-08-24T22:00,1.04,6.65,215,0.84,0.44,8.7,220,23.8,200,1,Máncora,315,45,112,45,33.4
2026-08-24T23:00,1.04,6.7,214,0.82,0.44,8.5,220,23.8,198,1,Máncora,315,45,112,45,33.9
2026-08-25T00:00,1.02,6.7,213,0.82,0.44,8.6,220,22.8,194,1,Máncora,315,45,112,45,34.8
2026-08-25T01:00,1.02,6.75,212,0.8,0.44,8.75,220,22.8,190,1,Máncora,315,45,112,45,35.7
2026-08-25T02:00,1.0,6.8,211,0.76,0.46,9.0,221,22.8,186,1,Máncora,315,45,112,45,36.6
2026-08-25T03:00,1.0,6.85,211,0.74,0.46,9.25,222,23.2,181,1,Máncora,315,45,112,45,37.7
2026-08-25T04:00,0.98,6.95,210,0.7,0.48,9.35,223,22.9,181,1,Máncora,315,45,112,45,32.7
2026-08-25T05:00,0.96,7.1,210,0.66,0.46,9.0,222,22.3,180,1,Máncora,315,45,112,45,32.9
2026-08-25T06:00,0.92,7.25,210,0.62,0.44,8.4,220,21.1,180,1,Máncora,315,45,112,45,32.9
2026-08-25T07:00,0.9,7.45,210,0.58,0.42,8.0,219,20.0,175,1,Máncora,315,45,112,45,34.0
2026-08-25T08:00,0.88,7.85,212,0.46,0.42,7.95,219,16.6,171,1,Máncora,315,45,112,45,37.9
2026-08-25T09:00,0.84,8.25,213,0.32,0.42,8.1,218,10.1,163,1,Máncora,315,45,112,45,50.9
2026-08-25T10:00,0.82,8.4,215,0.2,0.42,8.4,218,0.7,284,1,Máncora,315,45,112,45,47.5
2026-08-25T11:00,0.88,8.0,217,0.4,0.42,8.95,218,9.3,302,1,Máncora,315,45,112,45,45.2
2026-08-25T12:00,0.92,7.3,220,0.62,0.42,9.65,217,16.7,291,1,Máncora,315,45,112,45,31.0
2026-08-25T13:00,0.98,6.75,222,0.82,0.42,10.15,217,24.3,278,1,Máncora,315,45,112,45,28.0
2026-08-25T14:00,1.0,6.5,222,0.86,0.42,10.35,217,31.8,260,1,Máncora,315,45,112,45,30.8
2026-08-25T15:00,1.04,6.45,222,0.88,0.42,10.3,217,34.5,244,1,Máncora,315,45,112,45,30.8
2026-08-25T16:00,1.06,6.45,222,0.92,0.42,10.15,217,29.7,241,1,Máncora,315,45,112,45,30.8
2026-08-25T17:00,1.04,6.55,221,0.84,0.4,9.6,218,26.4,233,1,Máncora,315,45,112,45,30.8
2026-08-25T18:00,1.0,6.75,221,0.74,0.4,8.9,220,23.6,223,1,Máncora,315,45,112,45,33.0
2026-08-25T19:00,0.98,6.95,220,0.66,0.38,8.85,221,22.5,215,1,Máncora,315,45,112,45,28.0
2026-08-25T20:00,0.96,7.15,219,0.62,0.36,10.2,224,21.4,210,1,Máncora,315,45,112,45,28.0
2026-08-25T21:00,0.92,7.3,219,0.58,0.34,12.25,227,19.7,208,1,Máncora,315,45,112,45,31.0
2026-08-25T22:00,0.9,7.5,218,0.54,0.32,13.7,230,18.3,208,1,Máncora,315,45,112,45,31.0
2026-08-25T23:00,0.88,7.65,218,0.52,0.32,13.95,231,15.4,207,1,Máncora,315,45,112,45,31.0
2026-08-26T00:00,0.88,7.85,217,0.5,0.32,13.6,231,12.1,203,1,Máncora,315,45,112,45,34.8
2026-08-26T01:00,0.86,8.0,217,0.48,0.32,13.4,232,10.0,197,1,Máncora,315,45,112,45,43.4
2026-08-26T02:00,0.84,8.15,217,0.44,0.34,13.55,229,10.6,198,1,Máncora,315,45,112,45,43.1
2026-08-26T03:00,0.84,8.35,217,0.4,0.34,13.8,225,13.1,193,1,Máncora,315,45,112,45,44.2
2026-08-26T04:00,0.82,8.55,217,0.36,0.36,14.05,222,13.4,185,1,Máncora,315,45,112,45,46.0
2026-08-26T05:00,0.8,8.85,218,0.3,0.36,14.2,222,13.3,178,1,Máncora,315,45,112,45,47.6
2026-08-26T06:00,0.78,9.2,218,0.22,0.36,14.35,223,10.6,178,1,Máncora,315,45,112,45,47.6
2026-08-26T07:00,0.76,9.5,219,0.16,0.36,14.45,223,8.5,186,1,Máncora,315,45,112,45,48.8
2026-08-26T08:00,0.74,9.8,220,0.16,0.38,14.5,225,5.4,178,1,Máncora,315,45,112,45,50.6
2026-08-26T09:00,0.74,10.1,220,0.18,0.4,14.5,226,2.7,323,1,Máncora,315,45,112,45,52.5
2026-08-26T10:00,0.72,10.15,221,0.18,0.42,14.5,228,8.7,315,1,Máncora,315,45,112,45,50.2
2026-08-26T11:00,0.76,9.75,222,0.3,0.42,14.5,228,15.0,300,1,Máncora,315,45,112,45,38.5
2026-08-26T12:00,0.8,9.15,223,0.4,0.42,14.5,228,21.7,281,1,Máncora,315,45,112,45,35.5
2026-08-26T13:00,0.84,8.7,224,0.52,0.42,14.5,228,26.5,270,1,Máncora,315,45,112,45,33.2
2026-08-26T14:00,0.84,8.65,224,0.48,0.42,14.45,228,24.5,269,1,Máncora,315,45,112,45,35.5
2026-08-26T15:00,0.82,8.75,224,0.44,0.42,14.4,228,21.6,269,1,Máncora,315,45,112,45,35.5
2026-08-26T16:00,0.82,8.95,224,0.4,0.42,14.3,228,19.9,265,1,Máncora,315,45,112,45,38.5
2026-08-26T17:00,0.8,9.25,224,0.34,0.44,14.35,228,18.0,272,1,Máncora,315,45,112,45,38.5
2026-08-26T18:00,0.78,9.7,225,0.3,0.46,14.35,227,16.6,260,1,Máncora,315,45,112,45,38.5
2026-08-26T19:00,0.76,10.05,225,0.24,0.48,13.7,227,13.3,249,1,Máncora,315,45,112,45,47.2
2026-08-26T20:00,0.74,10.35,225,0.22,0.5,11.65,225,11.8,243,1,Máncora,315,45,112,45,47.2
2026-08-26T21:00,0.74,10.6,225,0.22,0.5,9.0,223,11.4,232,1,Máncora,315,45,112,45,47.2
2026-08-26T22:00,0.72,10.8,225,0.2,0.52,7.5,221,10.6,219,1,Máncora,315,45,112,45,47.2
2026-08-26T23:00,0.72,11.0,225,0.2,0.54,8.25,222,11.3,205,1,Máncora,315,45,112,45,47.2
2026-08-24T00:00,1.02,8.2,205,0.46,0.44,13.85,223,17.8,177,2,Lobitos,225,45,112,45,60.7
2026-08-24T01:00,1.0,8.35,205,0.42,0.42,14.25,222,17.1,173,2,Lobitos,225,45,112,45,61.6
2026-08-24T02:00,0.98,8.5,205,0.42,0.44,14.5,223,16.4,171,2,Lobitos,225,45,112,45,57.1
2026-08-24T03:00,0.98,8.6,206,0.4,0.44,14.65,223,14.6,176,2,Lobitos,225,45,112,45,59.9
2026-08-24T04:00,0.96,8.75,206,0.4,0.46,14.75,224,12.6,178,2,Lobitos,225,45,112,45,59.4
2026-08-24T05:00,0.94,8.9,206,0.4,0.46,14.75,224,11.9,183,2,Lobitos,225,45,112,45,58.3
2026-08-24T06:00,0.94,9.0,207,0.4,0.46,14.7,224,11.0,190,2,Lobitos,225,45,112,45,56.9
2026-08-24T07:00,0.92,9.05,207,0.4,0.46,14.6,224,9.5,191,2,Lobitos,225,45,112,45,59.7
2026-08-24T08:00,0.94,8.9,206,0.48,0.44,14.35,223,12.4,183,2,Lobitos,225,45,112,45,58.3
2026-08-24T09:00,0.96,8.65,205,0.54,0.44,14.05,221,16.6,180,2,Lobitos,225,45,112,45,55.1
2026-08-24T10:00,0.98,8.4,204,0.62,0.42,13.8,220,23.5,185,2,Lobitos,225,45,112,45,50.8
2026-08-24T11:00,1.0,8.15,205,0.66,0.42,13.85,219,26.9,190,2,Lobitos,225,45,112,45,52.6
2026-08-24T12:00,1.02,7.9,205,0.72,0.42,14.0,219,28.1,203,2,Lobitos,225,45,112,45,42.4
2026-08-24T13:00,1.04,7.7,206,0.76,0.42,13.75,218,28.8,211,2,Lobitos,225,45,112,45,42.6
2026-08-24T14:00,1.08,7.55,207,0.8,0.42,12.75,218,28.4,216,2,Lobitos,225,45,112,45,42.8
2026-08-24T15:00,1.1,7.4,207,0.82,0.42,11.4,217,28.6,213,2,Lobitos,225,45,112,45,42.8
2026-08-24T16:00,1.14,7.3,208,0.86,0.42,10.45,217,30.4,207,2,Lobitos,225,45,112,45,42.9
2026-08-24T17:00,1.14,7.25,207,0.84,0.42,10.25,218,30.2,201,2,Lobitos,225,45,112,45,43.0
2026-08-24T18:00,1.14,7.3,207,0.82,0.42,10.4,219,29.6,193,2,Lobitos,225,45,112,45,44.8
2026-08-24T19:00,1.14,7.35,206,0.8,0.42,10.5,220,26.3,187,2,Lobitos,225,45,112,45,45.9
2026-08-24T20:00,1.14,7.45,206,0.74,0.42,10.4,220,24.4,185,2,Lobitos,225,45,112,45,48.6
2026-08-24T21:00,1.12,7.55,205,0.7,0.4,10.3,220,22.9,184,2,Lobitos,225,45,112,45,48.7
2026-08-24T22:00,1.12,7.65,205,0.64,0.4,10.25,220,23.9,181,2,Lobitos,225,45,112,45,49.3
2026-08-24T23:00,1.12,7.7,204,0.64,0.4,10.3,220,21.8,178,2,Lobitos,225,45,112,45,49.8
2026-08-25T00:00,1.1,7.7,204,0.64,0.42,10.45,220,20.0,177,2,Lobitos,225,45,112,45,50.1
2026-08-25T01:00,1.1,7.75,203,0.64,0.42,10.5,220,20.4,177,2,Lobitos,225,45,112,45,49.9
2026-08-25T02:00,1.1,7.8,203,0.62,0.42,10.45,220,19.9,167,2,Lobitos,225,45,112,45,55.1
2026-08-25T03:00,1.08,7.8,202,0.62,0.4,10.3,220,21.6,161,2,Lobitos,225,45,112,45,53.3
2026-08-25T04:00,1.08,7.85,202,0.6,0.4,10.2,220,21.8,163,2,Lobitos,225,45,112,45,52.8
2026-08-25T05:00,1.08,7.85,201,0.6,0.4,10.2,219,21.5,162,2,Lobitos,225,45,112,45,52.9
2026-08-25T06:00,1.1,7.85,201,0.58,0.42,10.2,217,21.2,161,2,Lobitos,225,45,112,45,53.1
2026-08-25T07:00,1.1,7.85,200,0.58,0.42,10.15,216,21.0,160,2,Lobitos,225,45,112,45,53.2
2026-08-25T08:00,1.08,7.95,200,0.58,0.42,9.9,216,22.6,158,2,Lobitos,225,45,112,45,53.6
2026-08-25T09:00,1.08,8.05,201,0.56,0.44,9.6,217,23.3,162,2,Lobitos,225,45,112,45,60.4
2026-08-25T10:00,1.06,8.05,201,0.56,0.44,9.35,217,22.8,168,2,Lobitos,225,45,112,45,59.1
2026-08-25T11:00,1.08,7.9,202,0.64,0.44,9.25,217,22.4,177,2,Lobitos,225,45,112,45,49.7
2026-08-25T12:00,1.12,7.7,203,0.74,0.46,9.3,216,25.6,192,2,Lobitos,225,45,112,45,44.3
2026-08-25T13:00,1.14,7.5,204,0.82,0.46,9.3,216,31.6,209,2,Lobitos,225,45,112,45,42.3
2026-08-25T14:00,1.16,7.4,205,0.84,0.46,9.3,216,31.0,212,2,Lobitos,225,45,112,45,42.4
2026-08-25T15:00,1.16,7.3,205,0.88,0.48,9.35,215,32.1,212,2,Lobitos,225,45,112,45,42.4
2026-08-25T16:00,1.18,7.25,206,0.9,0.48,9.4,215,31.3,208,2,Lobitos,225,45,112,45,42.6
2026-08-25T17:00,1.18,7.3,205,0.82,0.48,9.65,205,27.9,206,2,Lobitos,225,45,112,45,42.4
2026-08-25T18:00,1.16,7.4,205,0.74,0.48,9.95,196,26.4,197,2,Lobitos,225,45,112,45,43.5
2026-08-25T19:00,1.16,7.5,204,0.66,0.48,9.75,186,23.8,188,2,Lobitos,225,45,112,45,47.6
2026-08-25T20:00,1.16,7.6,203,0.6,0.56,8.35,192,23.1,185,2,Lobitos,225,45,112,45,48.1
2026-08-25T21:00,1.14,7.75,203,0.54,0.62,6.45,198,21.1,183,2,Lobitos,225,45,112,45,48.6
2026-08-25T22:00,1.14,7.85,202,0.48,0.7,5.45,204,20.4,178,2,Lobitos,225,45,112,45,49.5
2026-08-25T23:00,1.12,7.95,202,0.48,0.68,6.25,203,19.0,173,2,Lobitos,225,45,112,45,53.6
2026-08-26T00:00,1.12,8.05,202,0.46,0.64,7.95,203,17.5,178,2,Lobitos,225,45,112,45,60.0
2026-08-26T01:00,1.1,8.2,202,0.46,0.62,9.2,202,16.9,182,2,Lobitos,225,45,112,45,59.1
2026-08-26T02:00,1.08,8.35,202,0.42,0.62,9.4,202,16.9,173,2,Lobitos,225,45,112,45,61.1
2026-08-26T03:00,1.06,8.55,203,0.4,0.62,9.2,201,18.5,165,2,Lobitos,225,45,112,45,63.1
2026-08-26T04:00,1.04,8.7,203,0.36,0.62,9.0,201,17.7,165,2,Lobitos,225,45,112,45,63.1
2026-08-26T05:00,1.04,8.85,203,0.36,0.62,8.95,201,15.7,163,2,Lobitos,225,45,112,45,63.5
2026-08-26T06:00,1.04,8.95,203,0.38,0.64,8.95,201,15.8,163,2,Lobitos,225,45,112,45,63.5
2026-08-26T07:00,1.04,9.0,203,0.38,0.64,8.95,201,15.6,165,2,Lobitos,225,45,112,45,63.1
2026-08-26T08:00,1.04,8.95,203,0.42,0.64,8.9,201,18.1,165,2,Lobitos,225,45,112,45,63.1
2026-08-26T09:00,1.04,8.85,202,0.48,0.62,8.9,201,18.9,168,2,Lobitos,225,45,112,45,62.2
2026-08-26T10:00,1.04,8.8,202,0.52,0.62,8.85,201,19.6,177,2,Lobitos,225,45,112,45,60.2
2026-08-26T11:00,1.04,8.75,203,0.52,0.62,8.9,201,21.0,189,2,Lobitos,225,45,112,45,54.7
2026-08-26T12:00,1.04,8.7,204,0.54,0.62,8.9,201,25.0,208,2,Lobitos,225,45,112,45,49.8
2026-08-26T13:00,1.04,8.75,205,0.54,0.62,8.7,201,27.0,219,2,Lobitos,225,45,112,45,49.9
2026-08-26T14:00,1.04,8.9,206,0.46,0.7,8.05,200,25.7,225,2,Lobitos,225,45,112,45,50.1
2026-08-26T15:00,1.02,9.05,206,0.4,0.76,7.15,199,22.7,230,2,Lobitos,225,45,112,45,52.3
2026-08-26T16:00,1.02,9.25,207,0.32,0.84,6.5,198,18.3,227,2,Lobitos,225,45,112,45,55.5
2026-08-26T17:00,1.0,9.4,207,0.28,0.84,6.3,199,17.3,227,2,Lobitos,225,45,112,45,55.5
2026-08-26T18:00,1.0,9.6,208,0.24,0.84,6.4,200,15.9,224,2,Lobitos,225,45,112,45,55.7
2026-08-26T19:00,0.98,9.75,208,0.2,0.84,6.45,201,15.2,210,2,Lobitos,225,45,112,45,50.7
2026-08-26T20:00,0.98,9.9,208,0.18,0.84,6.45,201,14.1,203,2,Lobitos,225,45,112,45,54.4
2026-08-26T21:00,0.96,10.0,208,0.14,0.82,6.45,201,13.2,197,2,Lobitos,225,45,112,45,60.5
2026-08-26T22:00,0.96,10.1,208,0.12,0.82,6.45,201,13.6,191,2,Lobitos,225,45,112,45,61.9
2026-08-26T23:00,0.96,10.2,208,0.12,0.82,6.5,201,14.2,184,2,Lobitos,225,45,112,45,63.4
2026-08-24T00:00,0.84,10.65,198,0.04,0.66,6.6,183,3.9,208,3,Chicama,225,45,135,45,66.8
2026-08-24T01:00,0.84,10.65,198,0.04,0.66,6.6,183,1.8,11,3,Chicama,225,45,135,45,63.0
2026-08-24T02:00,0.84,10.65,198,0.04,0.66,6.6,183,2.9,22,3,Chicama,225,45,135,45,63.0
2026-08-24T03:00,0.84,10.65,197,0.04,0.66,6.65,182,2.5,60,3,Chicama,225,45,135,45,66.2
2026-08-24T04:00,0.84,10.65,197,0.04,0.66,6.7,182,0.5,360,3,Chicama,225,45,135,45,62.8
2026-08-24T05:00,0.84,10.6,197,0.04,0.66,6.8,182,2.5,30,3,Chicama,225,45,135,45,62.8
2026-08-24T06:00,0.86,10.55,197,0.04,0.64,6.9,181,2.5,45,3,Chicama,225,45,135,45,62.8
2026-08-24T07:00,0.86,10.5,197,0.04,0.64,7.0,181,3.2,109,3,Chicama,225,45,135,45,77.1
2026-08-24T08:00,0.86,10.45,197,0.06,0.64,7.05,181,4.9,156,3,Chicama,225,45,135,45,78.2
2026-08-24T09:00,0.86,10.45,197,0.1,0.62,7.1,180,7.6,175,3,Chicama,225,45,135,45,71.7
2026-08-24T10:00,0.86,10.35,197,0.12,0.62,7.1,180,10.2,193,3,Chicama,225,45,135,45,64.7
2026-08-24T11:00,0.88,10.15,197,0.2,0.62,7.1,180,14.3,198,3,Chicama,225,45,135,45,63.6
2026-08-24T12:00,0.88,9.95,196,0.28,0.62,7.1,181,18.4,200,3,Chicama,225,45,135,45,54.2
2026-08-24T13:00,0.9,9.75,196,0.36,0.62,7.1,181,21.1,194,3,Chicama,225,45,135,45,52.6
2026-08-24T14:00,0.92,9.6,196,0.36,0.6,7.15,181,22.3,192,3,Chicama,225,45,135,45,53.0
2026-08-24T15:00,0.92,9.5,196,0.38,0.6,7.15,180,22.1,190,3,Chicama,225,45,135,45,53.5
2026-08-24T16:00,0.94,9.45,196,0.38,0.58,7.2,180,22.2,189,3,Chicama,225,45,135,45,53.7
2026-08-24T17:00,0.94,9.45,196,0.34,0.58,7.2,180,22.0,189,3,Chicama,225,45,135,45,53.7
2026-08-24T18:00,0.92,9.45,196,0.32,0.58,7.15,181,20.1,195,3,Chicama,225,45,135,45,52.3
2026-08-24T19:00,0.92,9.45,196,0.28,0.58,7.15,181,16.3,194,3,Chicama,225,45,135,45,55.6
2026-08-24T20:00,0.94,9.4,196,0.28,0.58,7.2,181,15.8,194,3,Chicama,225,45,135,45,55.6
2026-08-24T21:00,0.94,9.3,195,0.3,0.56,7.25,181,14.1,191,3,Chicama,225,45,135,45,59.8
2026-08-24T22:00,0.96,9.25,195,0.3,0.56,7.3,181,10.4,201,3,Chicama,225,45,135,45,57.6
2026-08-24T23:00,0.96,9.2,195,0.28,0.54,7.3,181,8.5,198,3,Chicama,225,45,135,45,61.3
2026-08-25T00:00,0.96,9.15,195,0.24,0.54,7.25,180,9.0,195,3,Chicama,225,45,135,45,61.9
2026-08-25T01:00,0.96,9.1,195,0.22,0.52,7.25,180,8.8,197,3,Chicama,225,45,135,45,61.5
2026-08-25T02:00,0.96,9.1,195,0.18,0.5,7.25,180,9.0,196,3,Chicama,225,45,135,45,61.7
2026-08-25T03:00,0.96,9.15,196,0.14,0.5,7.25,181,8.2,190,3,Chicama,225,45,135,45,63.2
2026-08-25T04:00,0.96,9.15,196,0.1,0.48,7.55,181,5.7,189,3,Chicama,225,45,135,45,63.4
2026-08-25T05:00,0.96,9.15,196,0.12,0.46,8.4,182,4.6,206,3,Chicama,225,45,135,45,61.9
2026-08-25T06:00,0.98,9.15,197,0.12,0.44,9.5,184,4.5,203,3,Chicama,225,45,135,45,62.7
2026-08-25T07:00,0.98,9.15,197,0.14,0.42,10.3,185,5.5,203,3,Chicama,225,45,135,45,60.5
2026-08-25T08:00,0.98,9.1,197,0.18,0.46,10.6,192,6.8,202,3,Chicama,225,45,135,45,60.7
2026-08-25T09:00,0.98,9.05,196,0.2,0.48,10.6,200,10.8,195,3,Chicama,225,45,135,45,59.1
2026-08-25T10:00,0.98,9.0,196,0.24,0.52,10.55,207,13.7,197,3,Chicama,225,45,135,45,58.6
2026-08-25T11:00,0.98,8.95,196,0.28,0.52,10.45,206,17.2,200,3,Chicama,225,45,135,45,54.2
2026-08-25T12:00,0.98,8.9,196,0.3,0.54,10.3,206,20.5,197,3,Chicama,225,45,135,45,51.9
2026-08-25T13:00,0.98,8.85,196,0.34,0.54,10.2,205,21.7,192,3,Chicama,225,45,135,45,53.0
2026-08-25T14:00,0.98,8.85,196,0.36,0.54,10.2,205,22.7,192,3,Chicama,225,45,135,45,53.0
2026-08-25T15:00,0.98,8.8,195,0.38,0.56,10.25,204,23.9,196,3,Chicama,225,45,135,45,51.9
2026-08-25T16:00,0.98,8.8,195,0.4,0.56,10.25,204,21.4,193,3,Chicama,225,45,135,45,52.6
2026-08-25T17:00,0.98,8.75,195,0.4,0.56,10.2,204,20.1,193,3,Chicama,225,45,135,45,52.6
2026-08-25T18:00,1.0,8.7,195,0.38,0.56,10.15,204,18.1,193,3,Chicama,225,45,135,45,60.6
2026-08-25T19:00,1.0,8.7,195,0.38,0.56,10.05,204,15.1,200,3,Chicama,225,45,135,45,59.1
2026-08-25T20:00,1.0,8.7,195,0.32,0.56,9.95,203,13.3,201,3,Chicama,225,45,135,45,62.6
2026-08-25T21:00,1.02,8.7,196,0.28,0.56,9.85,201,12.5,196,3,Chicama,225,45,135,45,63.9
2026-08-25T22:00,1.02,8.75,196,0.22,0.56,9.75,200,10.7,194,3,Chicama,225,45,135,45,64.3
2026-08-25T23:00,1.02,8.8,196,0.18,0.56,9.7,200,8.0,200,3,Chicama,225,45,135,45,66.0
2026-08-26T00:00,1.0,8.9,196,0.12,0.56,9.7,200,6.1,208,3,Chicama,225,45,135,45,64.2
2026-08-26T01:00,1.0,9.0,196,0.08,0.56,9.7,200,5.2,214,3,Chicama,225,45,135,45,62.9
2026-08-26T02:00,1.0,9.1,196,0.06,0.56,9.65,200,4.8,207,3,Chicama,225,45,135,45,66.7
2026-08-26T03:00,0.98,9.15,197,0.06,0.58,9.55,199,4.4,207,3,Chicama,225,45,135,45,61.8
2026-08-26T04:00,0.98,9.25,197,0.04,0.58,9.45,199,2.2,261,3,Chicama,225,45,135,45,57.8
2026-08-26T05:00,0.98,9.35,197,0.02,0.58,9.4,199,0.5,315,3,Chicama,225,45,135,45,57.8
2026-08-26T06:00,0.98,9.45,198,0.02,0.58,9.4,198,1.7,32,3,Chicama,225,45,135,45,58.0
2026-08-26T07:00,0.98,9.55,198,0.0,0.58,9.3,198,2.0,45,3,Chicama,225,45,135,45,58.0
2026-08-26T08:00,0.98,9.65,198,0.02,0.58,9.1,198,2.3,141,3,Chicama,225,45,135,45,76.7
2026-08-26T09:00,0.96,9.75,198,0.02,0.56,8.85,197,6.7,188,3,Chicama,225,45,135,45,64.0
2026-08-26T10:00,0.96,9.85,198,0.04,0.56,8.65,197,9.2,197,3,Chicama,225,45,135,45,62.0
2026-08-26T11:00,0.96,9.95,198,0.08,0.56,8.6,197,11.3,200,3,Chicama,225,45,135,45,58.3
2026-08-26T12:00,0.94,10.0,199,0.1,0.56,8.6,197,14.6,200,3,Chicama,225,45,135,45,63.5
2026-08-26T13:00,0.94,10.05,199,0.14,0.56,8.6,197,17.1,198,3,Chicama,225,45,135,45,60.2
2026-08-26T14:00,0.94,10.05,199,0.16,0.56,8.65,196,18.9,201,3,Chicama,225,45,135,45,59.5
2026-08-26T15:00,0.94,10.05,199,0.18,0.58,8.7,196,19.9,201,3,Chicama,225,45,135,45,59.5
2026-08-26T16:00,0.94,10.1,199,0.2,0.58,8.65,195,19.9,200,3,Chicama,225,45,135,45,59.7
2026-08-26T17:00,0.94,10.2,199,0.16,0.58,8.4,196,19.6,195,3,Chicama,225,45,135,45,60.8
2026-08-26T18:00,0.92,10.3,200,0.14,0.56,8.15,196,16.7,197,3,Chicama,225,45,135,45,60.5
2026-08-26T19:00,0.92,10.4,200,0.1,0.56,8.05,197,14.2,198,3,Chicama,225,45,135,45,64.1
2026-08-26T20:00,0.92,10.5,200,0.08,0.56,8.3,201,13.8,195,3,Chicama,225,45,135,45,64.7
2026-08-26T21:00,0.92,10.6,201,0.06,0.54,8.8,205,12.4,199,3,Chicama,225,45,135,45,64.0
2026-08-26T22:00,0.92,10.7,201,0.04,0.54,9.45,209,9.4,210,3,Chicama,225,45,135,45,64.6
2026-08-26T23:00,0.92,10.8,202,0.04,0.54,10.35,210,6.7,211,3,Chicama,225,45,135,45,64.5
2026-08-24T00:00,0.98,10.7,196,0.04,0.78,6.85,182,5.8,104,4,Huanchaco,180,90,157,45,70.8
2026-08-24T01:00,0.98,10.7,196,0.04,0.78,6.85,182,5.8,81,4,Huanchaco,180,90,157,45,65.7
2026-08-24T02:00,0.98,10.7,196,0.06,0.78,6.85,182,5.1,86,4,Huanchaco,180,90,157,45,66.8
2026-08-24T03:00,0.98,10.65,195,0.08,0.76,6.85,181,5.9,102,4,Huanchaco,180,90,157,45,70.5
2026-08-24T04:00,0.98,10.65,195,0.1,0.76,6.9,181,6.5,95,4,Huanchaco,180,90,157,45,69.0
2026-08-24T05:00,0.98,10.6,195,0.1,0.74,7.0,180,7.1,83,4,Huanchaco,180,90,157,45,66.3
2026-08-24T06:00,0.98,10.6,195,0.08,0.74,7.1,180,6.9,75,4,Huanchaco,180,90,157,45,64.5
2026-08-24T07:00,0.98,10.55,195,0.08,0.72,7.2,179,8.1,78,4,Huanchaco,180,90,157,45,65.2
2026-08-24T08:00,0.98,10.55,195,0.08,0.72,7.25,179,8.0,95,4,Huanchaco,180,90,157,45,69.0
2026-08-24T09:00,0.98,10.55,195,0.1,0.72,7.3,179,7.6,126,4,Huanchaco,180,90,157,45,75.9
2026-08-24T10:00,0.98,10.5,195,0.1,0.72,7.3,179,9.6,171,4,Huanchaco,180,90,157,45,79.6
2026-08-24T11:00,1.0,10.35,195,0.18,0.72,7.3,179,13.7,191,4,Huanchaco,180,90,157,45,77.2
2026-08-24T12:00,1.0,10.15,194,0.28,0.72,7.3,179,16.6,189,4,Huanchaco,180,90,157,45,74.0
